Time,Bayside - Little Neck,Bedford Stuyvesant - Crown Heights,Bensonhurst - Bay Ridge,Borough Park,Canarsie - Flatlands,Central Harlem - Morningside Heights,Chelsea - Clinton,Coney Island - Sheepshead Bay,Crotona - Tremont,Downtown  - Heights - Slope,East Flatbush - Flatbush,East Harlem,East New York,Flushing - Clearview,Fordham - Bronx Park,Fresh Meadows,Gramercy Park -  Murray Hill,Greenpoint,Greenwich Village - Soho,High Bridge - Morrisania,Hunts Point - Mott Haven,Jamaica,Kingsbridge - Riverdale,Long Island City - Astoria,Lower Manhattan,Northeast Bronx,Pelham - Throgs Neck,Port  Richmond,Ridgewood - Forest Hills,Rockaway,South Beach - Tottenville,Southeast Queens,Southwest Queens,Stapleton - St. George,Sunset Park,Union Square - Lower East Side,Upper East Side,Upper West Side,Washington Heights - Inwood,West Queens,Williamsburg - Bushwick,Willowbrook
01-08-2019,0.9537865355369867,0.9782617155687714,0.9490902894553411,0.9509867161692012,0.9527549043758698,0.9866601499077747,0.9969922175102449,0.9422334266872995,0.977745364517296,0.9972386605116086,0.971367850519998,1.0004802631578948,0.9484825251101359,0.9540965934034598,0.9540498756371295,0.9436227428436776,0.9970600618755585,0.9723591368099274,0.9960756305183365,1.0022771475191232,0.9803938914199446,0.974352516306318,0.9736046567606,0.9714875736249257,0.9815419954676934,0.9746532398317955,0.972144246261756,0.9667448971652889,0.9663830259448835,0.9597897719405256,0.9667842736973913,0.965149067656577,0.9630520310228741,0.9612316315385492,0.9136612969032096,0.9903766226708813,0.9936706070608505,0.9937518609906754,0.9604754685284662,0.9562928815384172,0.9672170242930327,0.9638446361661116
01-09-2019,0.9517098141294404,0.9801303683146466,0.9445140392175925,0.9518147379068114,0.9578231626698859,0.9849608084187634,0.9953623554864258,0.9424452035330708,0.9774288801971367,0.9994107740497868,0.9756206106610724,0.9954908806546178,0.9553419192413994,0.9500650947227552,0.9804506385473225,0.9531865824608935,0.9918054133360426,0.9810514591008539,0.9971662253732739,0.9712883227040201,0.9820464759963057,0.9756603987293807,0.9695410812025225,0.9655963059708093,0.9854917479998019,0.9813458116956489,0.9665064467738316,0.9652589717389334,0.9673098237178576,0.9642515822265174,0.9680402577833883,0.9648697996587622,0.9632631929480667,0.956720712740228,0.9542706607193971,0.9885496379266246,0.9943428894258389,0.9947212922278525,0.9947706566659347,0.9502018064494098,0.9520208541516261,0.9632764298852949
01-10-2019,0.9509203698444829,0.9785883491198482,0.9408556303362403,0.9496920576129577,0.9620439846608863,0.9867329360790098,0.996738208169294,0.9412133783040719,0.9650098729581358,1.0040851311330665,0.9891805759542485,0.9944503146518373,0.9658819572940348,0.9482735383623105,1.0133420538166922,0.9544751408376321,0.9910607709715696,0.9715425929184698,0.9985171290290591,0.9853989861604663,0.9767971880856635,0.9737092229558129,0.9754118716759228,0.9691907954162092,0.9818727123738565,0.9763132038887138,0.9685026124862558,0.9660172735508868,0.9628449045076269,0.9681720882293713,0.9659733799845602,0.9625257139381241,0.9617591584442441,0.9598070500868655,0.9630104730684005,0.9903213063422639,0.9927488890161905,0.9937359928918733,0.9753493684406802,0.9511941362696256,0.9803842362162744,0.9646453237079687
01-11-2019,0.9524419399815575,0.982250237403677,0.9435702712767776,0.9397427965303898,0.9644980240718081,0.9885362220662581,0.9973847885015843,0.948073510402099,0.9605822790275558,1.0009347998998064,0.9772755527431298,0.991115732274876,0.9764374119252344,0.9482593263922229,1.0065776346934274,0.9511663568062438,0.9914012916354082,0.9841553539034864,0.9967081859358089,0.9803411321648702,0.9866332536712484,0.9656561526435906,0.969664984798353,0.9665927190932538,0.986050071034166,0.9771651096402563,0.9635571257122448,0.969447156123327,0.9606526179992899,0.9441363044795056,0.9655383078479737,0.9647335211614653,0.9609018920029112,0.9579189365378635,0.9651105532782216,0.9994031177581971,0.9939356108592721,0.9953299105468715,0.9746879432411086,0.9493698185944579,0.9841368268670472,0.9613260593511628
01-12-2019,0.9492681538375993,0.9891397851304591,0.940378267217314,0.9333028190852655,0.960956811721335,0.9865329977649878,0.9946313935969407,0.9474238313199612,0.9521620992835783,0.9976985760883235,0.9778915510574623,0.9693550379603162,0.9881550644133027,0.9504468880181742,0.9769968949642007,0.9390448321837179,0.9942879025321064,0.9810459800641211,0.9970398951010644,0.9862817211260646,0.9572289843507221,0.9701232040076199,0.9757515850229685,0.9700906910883633,0.9818453673006505,0.976992583983558,0.9728013437633338,0.9671108666296554,0.960857235745147,0.9412288511217086,0.9623762376203097,0.9689860544287833,0.9630923358676861,0.960979835603348,0.9521024595772414,0.9997410421178415,0.9920875079969623,0.990823544133286,0.9744977604864437,0.953138945694801,0.9820722735334001,0.9615368721153644
01-01-2020,0.9502451384449471,0.993118906724044,0.9445696460925297,0.940692148488647,0.9543277752767095,0.9983890166557334,0.993312271953862,0.9504388835699646,0.9724971822397198,0.9979876759052256,0.9615223393378314,0.9714733655439183,1.0084419323679943,0.9536072350846676,0.9685588000984805,0.9414302098839279,0.9907687691150794,0.9950031273885834,1.0153599855129183,0.9836529344372735,0.9515577467318957,0.975113642857782,0.9761597471844708,0.9738121935359291,0.9928744586768298,0.9712015073014353,0.9668338786412848,0.9648159188258751,0.9635825344208568,0.9369921851800214,0.9635224632627641,0.9719564967382487,0.9624419890756118,0.9619238487339655,0.944091133342379,0.9999868241904073,0.9978762316565845,0.9909119196608552,0.9877368835959868,0.9512744650118907,0.9731239788280913,0.9642212616052868
01-02-2020,0.9507125627367847,0.9867658375482795,0.9426876975045443,0.9496741053496571,0.9699521262844026,0.9974930703320108,0.9898660312228599,0.9483497186359063,0.9570332475567778,0.9928534698514649,0.9746912133896037,0.9749180214145848,1.00199309918341,0.9523170465980854,0.9767551916914101,0.9421600446922294,0.9893838157858008,0.9982123987585185,1.0168044614601113,0.9796461607024641,0.9521233517635641,0.9781368493718477,0.9795366902094922,0.9691373439544332,0.9935820235433749,0.9741315279873914,0.9664280911498259,0.9610849195998937,0.9638741279150881,0.9551142289427438,0.9630814004756125,0.9619104903000643,0.968057221174,0.9617819856530746,0.9424510009685845,0.9685605827461226,0.9974279583065095,0.9926557395746133,0.9944492521549521,0.9569554837636894,0.9713885984546753,0.9640639724195703
01-03-2020,0.9524428749042538,0.9817019676847616,0.9440252659184597,0.9568639019397459,0.9688542338980131,0.9991286348978179,0.9799080650728715,0.9570714430258439,0.9546003500176904,0.989365516649522,0.9732814348207436,0.9635904142213205,1.0001654748857587,0.9504329148191192,0.9720077187393441,0.9447062423455734,0.9930817801076197,1.0027698712465996,1.0138383672085263,0.9792663766413519,0.961707830387847,0.9733057949555247,0.9753875124513033,0.970166734920287,0.9950748673718988,0.9760477512640773,0.9631616570853003,0.971723693864354,0.9646556657218212,0.9550867115269545,0.9647076859647147,0.9628704928677294,0.9682600691825561,0.9584754321018839,0.9510700461277001,0.9745814759868257,0.9985540269467122,0.9924083326056198,0.9895345138670036,0.9544355302017928,0.9633304959512362,0.9613711521202194
01-04-2020,0.9512107591662957,0.9863715538282442,0.9417425084408639,0.9487437737770552,0.9803252289225647,0.9967016875820608,0.976015019080582,0.9514062686672041,0.9493416157451996,0.9873569750788531,0.9843196018290493,0.9531022063442478,0.981884059851156,0.9489729189700589,0.9729031995397418,0.9473505508717066,0.998752370364574,1.0030000222229152,0.9972128984897156,0.963439065039125,0.9669265796436846,0.9680908362705031,0.9768640229808847,0.9702651246550614,1.000881188540653,0.9801288727421892,0.9707434787588881,0.9829272262189225,0.9660553277682788,0.9486483613732658,0.9642932653982262,0.9569688336228528,0.9696712770040864,0.9614594585489659,0.9567375282672215,0.969609923635284,0.9980302511263512,0.993914625159883,0.9981432620237859,0.9545002811570177,0.9654871935231477,0.9603509666767505
01-05-2020,0.9462743305864955,0.9937097496030642,0.9356931314137361,0.9284986109292199,0.9662698486702255,0.9961298120023336,0.982405014064225,0.9463349620378005,0.9455910782590243,0.9893341539904348,0.9839327284983138,0.9385673875769299,0.9873787697663239,0.9506747479163136,0.9717413051047559,0.9490739797349238,0.9977537352602869,0.9985002811953589,0.9978467705019813,0.9609639545599707,0.9982496075375145,0.96905867057416,0.9862023845632667,0.9763637154955153,1.0005751392453324,0.9785148382024963,0.9783480521415623,0.9784460553978876,0.9715315212589354,0.968288551986423,0.9662388294692275,0.9714276673679704,0.9673760994910963,0.9606998353025217,0.9636127555308411,0.9857172995565621,0.9964998479086463,0.9831225895142102,0.9950817086964654,0.9467975323901373,0.9653031549705074,0.9577985178964972
01-06-2020,0.9484995559738615,0.9928259736235827,0.9592140465068233,0.9159498098452628,0.9682286304202005,0.9950042592565621,0.9833445148943679,0.9461820589635006,0.9847427441926087,0.9988693447833871,0.9904949696509419,0.9577932674375234,0.9822049567673596,0.9510103691137302,0.9797001418403437,0.9600926405767983,0.9968323340186037,0.9924298548964952,0.9984510087759754,0.9263589601769068,0.9763619084693623,0.9714128715911543,0.9822370567920453,0.9751996654574837,1.007914406015201,0.9568932713923042,0.958545212927438,0.9627681295842642,0.9657497673423994,0.961144468418523,0.9648893200620956,0.9845172818775269,0.965370300406483,0.9689123745472608,0.9704776299862994,0.9820905052998864,0.9960541643110744,0.9871632844892283,0.99349141188116,0.9455899831635216,0.983716455842186,0.9610647921994444
01-07-2020,0.9400284664677407,0.980220235301827,0.9572964962440232,0.9294342072583361,0.964589528961992,0.9935940457311493,0.9839654748472331,0.9493786233519746,0.9852174630549125,0.9975464132526464,0.9910188531622466,0.9577932674375234,0.976944170713822,0.9477909933079007,0.9798705818210065,0.952833517613124,0.9951530162607194,0.9726576331544693,0.9972084646346188,0.9270237071023625,0.9914906147450142,0.9630980153529508,0.9665015291569319,0.9701256287881634,0.9973880801099495,0.945400326512424,0.9604907346643654,0.9679101425577037,0.9625464544600048,0.9690837242709435,0.963000611061205,0.985169533234338,0.9634623233166523,0.9611318533969851,0.9518772303758335,0.9940561854628224,0.9926827998363746,0.9834758604618914,0.9852165780215434,0.9399740226080767,1.0258448602825407,0.9621019076076555
01-08-2020,0.939664346696107,0.9802451075409377,0.9607824548353773,0.9380091173194984,0.9923081473728627,1.0154288222243386,0.9711827000265548,0.9474513594128541,0.9984077342105694,0.9943852122485561,0.990133125018965,0.950498820042624,0.9594793371790874,0.9470303823198151,0.9912531448752957,0.9526182364206077,0.9951397624154383,0.9752981233623861,0.9956311833176731,0.893441474741209,0.9552961629709477,0.9585001451757699,0.9596453868783477,0.9555946029760626,0.9982270546272927,0.9538504709658218,0.9566687452534522,0.9762574847081336,0.9547355000575307,0.9768390951633708,0.9623850344228156,0.9792810983009351,0.9628129113355571,0.9569479126415416,0.9502982587709758,0.9936732010148362,0.9892406284256873,0.9990564495293612,0.9861019091654952,0.9435488534408399,1.0311941894933423,0.9655200034169438
01-09-2020,0.944816191771994,0.9791203569872071,0.9482575417739574,0.9271331902394084,0.9921580295650082,0.9964118578895342,0.9832484254502578,0.9458768098456991,0.9806685356495143,0.9957024545691333,0.981076754635253,0.9921718807370608,0.964279863636696,0.9520980873312402,0.9962672432144374,0.9523168533054687,0.9998469397046735,0.9839758771741145,0.9898844389952619,0.8876957979399626,0.9810027116863742,0.9581943408062413,0.966323319052707,0.9529610390230429,0.9989198937882495,0.9625814009590297,0.9704637250612702,0.9754447877142564,0.9612338485288368,0.9805204089391291,0.9678789745859311,0.9722867558112203,0.9609560175869039,0.9527117990783616,0.935806532880268,0.9937836660769775,0.9907094917810503,0.9951218795443274,0.9650541886108314,0.9505775993794741,1.0169550715261988,0.9669308108912088
01-10-2020,0.9528663925058536,0.9854147314445723,0.9451357860178513,0.9205037930211595,1.0165927210819425,1.0085910346435811,0.9770035252026326,0.9390161220142017,0.97688965925135,0.9944179033530267,0.97139249052501,0.9939343549833494,0.9694513390836309,0.9526704977018008,0.9998104624759198,0.9548758209215825,1.0016371924328933,0.9886525615931285,0.9889437453117303,0.9107035855592764,0.9745581425264419,0.9670647336447161,0.973913346255538,0.9565468056598875,0.9910246870662913,0.9795411480144558,0.9763301166123274,0.9722742107167793,0.9582455800468839,0.9845633407323555,0.9695251571868327,0.9752156666880974,0.9604922981709128,0.9567204130376923,0.9567055758390467,0.9956446747809279,0.9963916321038425,0.9951166093482152,0.9706665759374156,0.9577870943813427,0.9871587169716562,0.9677513378118388
01-11-2020,0.9556437263519819,0.9720879341018842,0.9486104451891004,0.9173566274163696,0.974091271201546,1.0000519146223,0.9708334199937751,0.9345290995165069,0.9848587405521192,0.994332204370947,0.9757116789167485,1.0,0.972374055690918,0.9503108066542791,0.9920730388505751,0.9573891474027229,1.0018123261258147,0.9879930957071139,0.9884043067512082,0.9045598572067638,0.9543575107326648,0.9634827409666591,0.977588685677016,0.9667992307061019,0.9751930472853885,0.987690922517673,0.9724215905344885,0.9700125717194193,0.9642793905491767,0.9710005660931529,0.9700562460901436,0.9729440158622631,0.9643133718658269,0.9641757794225342,0.963186055011301,0.997096449853952,1.0002206331495245,0.9950437589629018,0.9897865036644863,0.9569448864618092,0.9851594959555189,0.9681090962523791
01-12-2020,0.949900086183288,0.9737402005312805,0.9476487525968321,0.9255403111739282,0.9740995059747379,1.0023657485108695,0.9773457826309984,0.934560884219133,0.9820186844255887,0.9902369358434994,0.9725409823627479,0.9956611570247934,0.9751538132756913,0.9526543950342704,0.9585386975262437,0.9511207790599837,0.9973355376816383,0.9874818596422423,0.9956496038332846,0.9286766893426206,0.9405522226322799,0.9715473958913337,0.9826763916578707,0.9740153081911712,0.9755556967140548,0.9888510820100436,0.9645542889066087,0.9704729307085214,0.9638274568052736,0.9663352618822618,0.9700978272485251,0.9697657703877449,0.9647020163225279,0.9597689227761026,0.9618617967276823,0.9996550680864177,1.0043032712877678,0.9979903155520398,0.9995836383403486,0.9525045629582793,0.9740791724309847,0.9684208062744383
01-01-2021,0.9508394977814826,0.9794388149955475,0.9473566873303223,0.9353607976032607,0.9736204641476527,0.9977328000886043,1.0167544011546934,0.9360201981308195,0.9847701220266399,0.9805636063157086,0.9731066915673845,0.9934036796536796,0.9704625711645667,0.9559022170630932,0.9479468158579459,0.9526223522879927,0.9866836329225201,0.9864158982227642,0.9948946034510334,1.0077522011887592,0.962085873946881,0.9695501753773956,0.9814139302378552,0.9696542282554227,0.9789250410037109,0.9855711990552032,0.9725868946146597,0.9730459916351076,0.9605627587354197,0.9740897093843043,0.9707036472443484,0.9679642469002266,0.9667788741020937,0.9584305787575662,0.9597989549728754,1.0015684851963942,1.0026739507499227,0.9969692457479868,1.0015886301423642,0.9499382586559193,0.9694709983792612,0.9701466067327573
01-02-2021,0.9500104238792839,0.986848656152856,0.9453155970961871,0.9396961484599347,0.967360361941215,0.9967559525185377,1.0257586595679207,0.9427353955431859,0.9832871428956631,0.981533705509851,0.9730447694833522,0.9920844155844156,0.9726575317801398,0.9589892006839255,0.9504808747997581,0.9475998046055395,0.9889587879737382,0.9855247859347804,0.9908302865843345,1.0060176556534906,0.9820389217976618,0.9712400141996239,0.983621223144465,0.9707458931601657,0.9840921327546462,0.9844762906541689,0.9765182182153294,0.9730124336528091,0.9581189340034948,0.9729340388995462,0.9701285030367327,0.9706619800175589,0.9632996085018638,0.9537854189570059,0.956947059564238,0.9954817974410539,1.0027498849223313,0.9982182406109893,0.9955492311423246,0.9498986040697968,0.9610505931009968,0.9700539993904288
01-03-2021,0.9537630536490367,0.9869294368253622,0.9490451183046751,0.93372179091296,0.9716147643218227,0.9885871637275022,1.010773888612204,0.933988955026105,0.9914969373588755,0.9859216088206632,0.9768418752376852,0.9937142857142858,0.9659409497501507,0.9549222553368549,0.9647549431621342,0.9498047792785158,0.98891453424057,0.979349895716126,0.9927871134863571,0.9983523852960076,0.9594533392861296,0.9641610123114803,0.9763759454951808,0.9661229388677098,0.9869771133827068,0.9849005535330827,0.9774132349847185,0.9758652969249896,0.9568669998462703,0.9704965550384426,0.9671210723301418,0.9740933096604474,0.9624343442178568,0.9544835555148969,0.9634612616432241,0.9997014963915185,0.9892588731613547,0.9971104750561979,0.9939395243310907,0.9519210572776243,0.9651062687163422,0.970930155458632
01-04-2021,0.9550634809377505,0.9792109044332775,0.9562398995063022,0.9325898396515475,0.9650831119237779,0.9896901621738765,0.9967185979208973,0.9380600748455099,0.9886761342399778,0.9891342125779703,0.9754837075368774,0.986492673992674,0.9714186052550635,0.9517805841842991,0.9744493486503977,0.9464985075467317,0.9959289133321337,0.9768059872184771,0.9944166937397746,0.985565253040919,0.9633800981348152,0.9645572930670956,0.9696487991004398,0.971424703968891,0.9900096891684882,0.988044018581578,0.9656096948983603,0.9649205587556658,0.9613042227770324,0.9736175645969265,0.9682802024417201,0.9768702693158366,0.9589824269521589,0.9578341394146026,0.9665436023520501,1.00041742838219,0.9929384699455852,0.9949528653374857,1.0048583495209376,0.9525408737039874,0.973122122926613,0.9701553469828158
01-05-2021,0.9575786075883805,0.983725103884556,0.9589354638295554,0.929456503768952,0.9630265074639298,0.9855336608349612,0.9881143435999132,0.9373195302434127,0.976560235847824,0.9890040332226793,0.9757593452282357,0.9768537018537018,0.962940581019075,0.949983192444076,0.9788644131420478,0.9514440743194236,0.995259862520376,0.9728950632207753,0.9975271063259412,0.9665578377244733,0.9672395652393719,0.9642664096505198,0.9657376056820773,0.9695090892348325,0.9928749465508855,0.9846290811135905,0.9639018081948127,0.9667382103895189,0.9627920647001329,0.9751672635507639,0.9698674831550319,0.97887211962487,0.9584158589161782,0.9575675944207583,0.9588616868549912,1.0015480884261443,0.9911705825044018,0.995269268442149,1.000086165422897,0.9538501651850028,0.9782622545054704,0.9715084288719852
01-06-2021,0.9582724864579133,0.9823898845643635,0.9628078107906443,0.9353998761389516,0.9686084276747895,0.9900921292298103,0.9925449646932537,0.942575535336438,0.958210570371114,0.9904782304760437,0.9754237486529962,0.9820137867649261,0.9550681507137826,0.9537186202749304,0.9740576072581861,0.9552999595610832,0.994673533071995,0.9791491241729603,0.9946741177321053,0.9622011468279723,1.0028302133957891,0.9710582928431014,0.9667024103437352,0.979670739472856,0.9899159237089403,0.984392751115124,0.9739010183023185,0.9658634222520498,0.9639698630681035,0.9775874119386764,0.9745325637094655,0.9802919250149178,0.9663587159620877,0.9626513928491526,0.9519447416487672,0.9935719629504772,0.9931211982653009,0.9948511082220705,0.9975817992108456,0.9559680858672466,0.9808982944386294,0.973200179703633
01-07-2021,0.9625120426115986,0.9834671696651863,0.9598834067800401,0.9496917426484969,0.9762287857086551,0.994178576551012,0.9917464262954322,0.950196867906195,0.9556426489426496,0.9939774390686124,0.9771005450021553,0.987133130992546,0.9620225401535452,0.9582763261733817,0.9693290601777397,0.9641374985378811,0.9930060486097346,0.9875106413561472,0.9925945160072253,0.9506445483059721,1.0071287770789283,0.9797034763614528,0.9764305736491429,0.9771940185040678,0.9893583248227982,0.9914238024719418,0.98097870767934,0.9792255292588661,0.969446179574033,0.982977476617036,0.9772642305926562,0.982887815798755,0.9683674435108744,0.9623474556392123,0.950633159246026,0.9892827347916885,0.994735182903022,1.0002058276461332,0.9881074656984123,0.9605265839393337,0.9799391470301647,0.9771569462386533
01-08-2021,0.970947382309912,0.9896960508560382,0.9648213617598916,0.9535751701962767,0.9664778518710926,0.9977228328930673,0.9939432113576081,0.9509581203417524,0.9634412790899507,0.9959981465445169,0.9818581101825175,0.9850366031294937,0.9787234468429262,0.9626351769250932,0.9774357823206835,0.9750139096890232,0.9929692912139823,0.9876892732877802,0.9927903979653031,0.9695235170766021,1.0182069737966544,0.9819518236653173,0.9819289111959391,0.9818152431530118,0.9912558237424921,0.9932432736200189,0.9778553790029837,0.9802842087288841,0.9713742781233485,0.9870225025645315,0.9809755982725503,0.9849113401818291,0.9683285209493475,0.9715674367069204,0.9613234188552722,0.9919496377738798,0.9955446369758596,0.9948569893483475,0.9855833917427317,0.9587054634630577,0.990600975845536,0.9816604988448314
01-09-2021,0.9734160059053438,0.9953269855094866,0.9633090260282683,0.9567024023733641,0.9668287929970586,0.9952354273977281,0.9930473098139502,0.9580917385763569,0.9640911731569847,0.9958540360003528,0.981309919522984,0.9790322321375164,0.993465566529442,0.9666931303139521,0.9776759943557404,0.9774533820737407,0.9924216169982977,0.9874414317533038,0.9949808531184257,0.964008264767672,0.9762438595861189,0.9823533236139147,0.9819783644571838,0.9759605725396152,0.9944660761854193,0.9942883165463461,0.9778267306325734,0.9792258129292203,0.972114754989244,0.9864051657220037,0.9839511893429652,0.98789732121707,0.9689761153372286,0.9732259001701595,0.965101673546275,0.9936502134225758,0.9967046718588684,0.9942119597546974,0.9866633469328212,0.9617914336581429,0.9898807239462463,0.9855420073965364
01-10-2021,0.9675771480256171,0.9926192538862253,0.9664203916488681,0.9596028256596236,0.9663426645465002,0.99513435921686,0.9948816914987693,0.9567380438609641,0.9644806705122365,0.9974942637639931,0.9795012561012183,0.9862129449612171,0.9813865996387685,0.9650813244990828,0.9868308445153157,0.9719895944887454,0.9946813174325749,0.9881639975812411,0.9951474884585206,0.9962021167479862,1.001089732400097,0.9782810332628706,0.9807478551471733,0.9772175998369512,0.9993094220200337,0.9832982576105114,0.9736190733236972,0.9837190559939143,0.9675138918990976,0.9669007345509526,0.9841396188724161,0.9856578751317778,0.9707468917421722,0.9784390114409205,0.9700565096624023,0.9972224503511544,0.9942780071486147,0.993465949633926,0.9904442646194026,0.9608532503335361,0.9919192836427667,0.9847038898528808
01-11-2021,0.959312260169599,0.9879790811187151,0.9667003963683312,0.9635374594888538,0.9815904511132094,0.9968151854299118,0.9905975213858489,0.9622063983208277,0.9491997574440303,0.9962207268577219,0.9683685097578815,0.9907595613669582,0.9730972821089487,0.9632665772545737,0.9806512082309258,0.9668046514336893,0.9961841787503796,0.9925891278295578,0.9942479024140317,0.9770338712144987,1.0082342436600051,0.9783494832552218,0.9806168736461085,0.9668942763601509,0.9965648430632328,0.9873110610622443,0.9779110758139137,0.980139238678147,0.9690463035382655,0.9654442952086504,0.9851471932628149,0.9878775530024996,0.9735588584243788,0.9761738925655895,0.9627300702436921,0.9961673521643347,0.992513863203449,0.9986949536863241,0.9907115052479727,0.9594151242805107,0.9910570121688713,0.9873035310678656
01-12-2021,0.9676168878506954,0.982969639905175,0.9653068725357342,0.9637478737693219,0.9760942916749051,0.9932820074753946,0.9953822458862753,0.9621114785779915,0.9651337451028096,0.9969852720886395,0.972083037046303,0.993404781833086,0.9644322458384794,0.9603319880472313,0.9804345438748331,0.9688130363408248,0.9980367612855882,0.996852716001388,0.9925289149708657,0.9841361402803761,1.0074068419379736,0.977826623748234,0.9764440595741594,0.9700175714789028,0.999090487912288,0.9926303693564881,0.9815013980802126,0.9840650721870802,0.9709676058749955,0.9724356937824179,0.983488750720543,0.9882604628911169,0.9709105718045792,0.9786286442983197,0.9548943885931747,0.997447910773197,0.9929996736450345,0.9971924077066472,0.9900115934228353,0.962749408457238,0.9912313131948792,0.9864927904174127
01-01-2022,0.9720722820452883,0.9789215055112047,0.9603490703317796,0.9623368403151822,0.9746245325350966,0.990818769281435,0.9954535460237615,0.963635932350876,0.9808468947481961,0.9968315983802801,0.968233963039741,0.9927780938524748,0.9649406463803244,0.9617702507668283,0.9717951483106124,0.9704812194571915,0.9985503234404374,0.9940156372093532,0.9933305074867166,0.9713672376943366,0.99165639718839,0.9791507897044701,0.9755888388093343,0.9704515629742732,0.9974149814433027,0.9889211653105444,0.9832938177168516,0.977169645026133,0.9717179424436853,0.9913378738564446,0.9839874948893931,0.9888816065568413,0.9664758667238347,0.9745896897850012,0.9512490553054768,0.9988738578193285,0.9929424331869628,0.995372425495331,0.988129104304005,0.9661103555253383,0.9878527119518951,0.9899148305195923
01-02-2022,0.9756149163846676,0.9802105205847971,0.9593856416757693,0.9727580902669296,0.9700937366180915,0.9912835324937149,0.9947872098974955,0.9608575592490818,0.9897189114875835,0.9979427082104332,0.9741422011904898,0.9931899978788368,0.9693665110282891,0.9638940295039117,0.9710091002553888,0.9696241199495158,0.9980141095557732,0.9931721295412261,0.998865931756503,0.9602483582765537,0.986550145651829,0.9751659157286077,0.9739351361193916,0.9762650915809756,1.0000743638496898,0.9832707048658558,0.9804991753520375,0.9764266896858512,0.971189291552953,0.9865947425801312,0.9838769796093854,0.9880000724235365,0.9696461208961882,0.9698252231947988,0.9528012190154018,0.997442851831368,0.9950898314936378,0.9951988339488134,0.9844767086833164,0.9665853287506176,0.9880079654245387,0.9884907434804336
01-03-2022,0.9672375317996215,0.9837788798512103,0.9636596456623843,0.9696680383841918,0.972107378797976,0.9957965707632627,0.9931565001590857,0.9635776373092332,0.9873859707884561,0.9984679505899917,0.9721722338484606,0.9865724324027776,0.9675124686889242,0.9653155524185704,0.9683002677303764,0.9661372173649073,0.9978616340652285,0.9920339505112502,0.9995263711875975,0.9295373734667635,0.9975658476873672,0.9750734215970854,0.9852145776353705,0.9788628197368471,0.9970686861784739,0.976780713518023,0.9726990322374295,0.975213420538156,0.9707680316904266,0.9729874790848222,0.9847632610042139,0.9838432754170561,0.9749900093441715,0.9641194243240525,0.9573319822429391,0.9936325999026009,0.995174984263541,0.9951646235181177,0.9867838831650199,0.9628031502671708,0.9857209345245378,0.9932945490818784
01-04-2022,0.9658610782422945,0.9814389916350509,0.9628440835038474,0.9675130597160935,0.9735175209225502,0.9878623599580201,0.9923809284533415,0.9650602359919167,0.976136603401057,0.9975531924286821,0.9758600469596501,0.99092783083609,0.9726663689452154,0.9664723104735027,0.9736415119395052,0.9730826623806362,0.9955813721581963,0.9946776721109851,0.9992694962841706,0.9227201519997141,0.9864786301315677,0.977464935259464,0.9882767883847585,0.9797374663170679,0.9952263304004584,0.9822672728349301,0.9690039576561018,0.9746418782843632,0.9718662471702655,0.959931800991125,0.9891845760260498,0.9806027006877523,0.9797414294210461,0.9640027251496397,0.9551781199705784,0.9943823345131166,0.9975286930254621,0.997205106538315,0.9954671168138276,0.957973190728594,0.9852370950172427,0.992864560026949
01-05-2022,0.9684023253509535,0.9826399910197802,0.9616424613339459,0.9618471396642349,0.9766856895273788,0.9829542881905415,0.9955207566833852,0.9664744120194532,0.9802490821875253,0.9980138759874976,0.9765205129574828,0.9912194346949494,0.9696790596198119,0.969694972114889,0.9834866125144277,0.9764297470509997,0.9945390225616865,0.9955617601813604,0.9970529338974101,0.9407754855859896,1.017329071765864,0.9839562675748454,0.985610570767419,0.9810190419005449,0.9954883686399766,0.989205645365549,0.9704326142107392,0.9886532722246361,0.9756310581689319,0.9642532617504386,0.994503686737761,0.9806755728366997,0.9832485060401083,0.9682296263628182,0.9595773462843551,0.9963652827448497,0.9981879188430598,0.996905836838089,0.9995893386906175,0.9633070679828553,0.9735318780883535,0.9958454043483095
01-06-2022,0.9722763960111769,0.988699635422074,0.9626556657162635,0.9660603690979693,0.9775595918369058,0.9918000195197786,0.9958042718244066,0.9677400777420351,0.9782912780310253,0.9991650130736627,0.9800269221333862,0.997796284148582,0.9677236526786155,0.9710358965556994,0.9886358332459166,0.9858051614100193,0.9955471023952456,0.9985107441295755,0.997565862265681,0.9689501533893549,1.0536710158177158,0.984798132179012,0.9809142349080195,0.9854404102083458,0.9954460371949432,0.9890139894583702,0.969868789981665,0.994666420636061,0.9776055657696774,0.981916437786541,1.0001642680142389,0.9876335410461484,0.9829374450988058,0.9780904230058005,0.9571061998629274,0.9983564760541815,0.9992759301068252,0.9980397812338752,0.9982515069359474,0.9683614367318284,0.9838979324038784,0.9999168389789649
