Time,Bayside - Little Neck,Bedford Stuyvesant - Crown Heights,Bensonhurst - Bay Ridge,Borough Park,Canarsie - Flatlands,Central Harlem - Morningside Heights,Chelsea - Clinton,Coney Island - Sheepshead Bay,Crotona - Tremont,Downtown  - Heights - Slope,East Flatbush - Flatbush,East Harlem,East New York,Flushing - Clearview,Fordham - Bronx Park,Fresh Meadows,Gramercy Park -  Murray Hill,Greenpoint,Greenwich Village - Soho,High Bridge - Morrisania,Hunts Point - Mott Haven,Jamaica,Kingsbridge - Riverdale,Long Island City - Astoria,Lower Manhattan,Northeast Bronx,Pelham - Throgs Neck,Port  Richmond,Ridgewood - Forest Hills,Rockaway,South Beach - Tottenville,Southeast Queens,Southwest Queens,Stapleton - St. George,Sunset Park,Union Square - Lower East Side,Upper East Side,Upper West Side,Washington Heights - Inwood,West Queens,Williamsburg - Bushwick,Willowbrook
01-12-2019,440.69245864398243,656.8188347471832,559.6409834411886,515.4227973833454,406.0127846365059,971.1432665621777,1681.980425855305,451.4944795289005,269.70781872240605,1082.2745145011081,580.107510444165,910.4491268430411,355.25734353859355,540.5203258750242,247.05897697216764,510.4138502324881,1088.5350106536318,1070.6292718630332,1928.74815318905,292.67115709876856,297.49915281860484,361.550912412413,305.9775448093024,850.4980427078324,1321.274619845225,261.652882055867,316.9611340027024,319.5603335343901,477.6301700618279,324.9794522259993,338.71725187440694,417.17643504995266,395.02886826440977,340.22940083610814,667.2389529349925,1510.4394898020544,1061.5041453004203,1310.8145053426574,696.9469568927587,485.08903277928755,851.0374198394794,346.88476840011367
01-01-2020,464.5115220990453,664.4500715435238,537.1469877306245,540.3453445276095,437.25864709211356,1015.4174167825346,1883.974692370406,467.98319347979765,264.13351536189987,1109.6165298539308,578.4401984575147,927.9944241537501,346.5610651497094,539.0448633481509,250.55340035103782,498.4981918192703,1088.2383345078215,1136.918669619456,1974.8119615616463,307.72491669200184,296.2822096133782,370.6123613922721,306.48257810245127,775.7128786050553,1274.897231209018,274.8263959316848,320.3340063283528,314.18112501798305,451.8849418744602,305.1252947034727,337.1067455055419,408.4019439978152,394.160363565289,338.31809402584867,631.1764246800199,1401.3331397166003,1118.7788484200544,1320.5454625487864,680.6215116475275,486.257498049682,617.6092897782299,351.06382978723406
01-02-2020,463.5854353036207,613.6458103126481,536.6444385957374,556.6060049477342,419.7579431880098,1025.182086763285,1935.650050516705,483.7939352725567,217.51343032277387,1111.322827207961,614.5767786227032,920.3054624492056,363.5368513877286,549.3193104784657,254.06651276561902,499.4223884538432,1094.5341646612121,1132.485779387012,1939.0493779518067,297.1325810491438,305.5480815545298,391.7151988865896,289.8287481652686,778.9218717933287,1289.7202686238913,280.89369204929915,307.9302473246986,313.1347971456571,453.54638240761125,277.02628593126764,331.86407740189026,401.96381829160015,386.2141650533411,339.86786310433826,625.8566338513795,1461.7125143981368,1094.0323439525523,1387.0871792494067,709.0502536049846,458.53196749147463,666.2404707348527,352.0408163265306
01-03-2020,488.6145125812753,650.8414748938883,520.3270883161292,563.1985392598609,391.85827565906897,1005.2539541928373,1779.6866179706788,460.3513398745767,186.4218371449475,1088.8050912572403,621.30637722409,915.5187043221553,382.649082519972,510.53585510461085,254.40609621304256,499.79409497923893,1072.502831035915,1141.7829698129465,1972.311072891178,313.16369104397126,332.5828499992925,396.2035914100683,316.7179009134004,799.0913594938693,1309.706192626111,293.1062215859778,315.4060419009698,314.10878131044296,441.2666890675008,338.62111685793786,332.6994932426343,405.94980605050205,385.48317842636584,342.56769618359755,612.5,1400.7096136211533,1088.21870951993,1425.534557272501,763.1147517309192,468.3238281802942,717.1585129305855,349.6007840887359
01-04-2020,458.0401929524686,650.6364437442098,524.6723657879559,543.9805451194675,400.79365079365084,930.6030729798862,1603.8423934695877,481.6451040463784,182.72030651340995,1075.2422159645655,594.46497119561,870.4509508567126,384.0212540710088,500.08155201269136,254.27256579651726,519.1495528035776,1065.2986105698296,1153.3786229455452,1974.8786485222224,290.5815186958752,318.5953666216824,390.6977189089462,328.83534946236557,787.4873960705478,1338.311695860892,298.6694573495354,317.0297348134263,314.69091748817686,464.68379213892183,354.08350913215713,343.47960767296695,407.181203383081,381.9364598309229,349.42860435419954,610.2060982495765,1442.8933702376662,1084.6040274344864,1558.7247220219824,712.5206803120016,492.21340878600756,789.4969949575128,349.6007840887359
01-05-2020,528.1110952443607,646.5550056465657,515.5290559123387,547.1318421891813,403.5300925925926,869.0972468563963,1434.8184718635619,498.9051307931514,230.68012774654935,1075.2551824416478,586.3347439486752,881.418320563213,384.4305392120678,508.7326821014133,272.69642305311277,556.7795116123204,1069.328301039137,1148.5076856988103,1934.2058923888883,302.048050297642,324.34154530517384,390.81718188909446,310.45482295482293,878.0948202255578,1358.0008961496023,305.7917664428019,321.45593758092025,327.95682445700385,436.46909629220005,377.1778957219153,350.94612466233247,421.41813663801094,411.7911564879677,339.2558935181931,642.1572319262364,1459.619968357292,1118.6813477656867,1477.801711621422,696.9824881683273,536.578458191055,711.9965794767014,351.9793459552496
01-06-2020,515.1151072421978,646.2584190151721,533.9707452926021,528.9875858674094,414.4219569015725,877.9019325688381,1384.5921537608365,513.6846685021358,250.464043054291,1084.172939074219,502.08065331530884,737.1180436847103,369.3654425919872,497.32438825744373,255.95638428356014,558.8277463277464,1049.379739548426,1124.1082721983303,1755.938747379648,285.6106956039507,324.96727952939636,338.323857670478,316.1885158254919,812.7248118578622,1325.7868501060752,289.8871199777711,333.8771414185117,331.0530681716128,470.30718973804994,347.1159408678303,353.6673059649953,418.478701788488,398.2097601208893,345.08034894398526,618.4597331511105,1506.0894896516782,1094.7133369479043,1547.2764219844453,665.2013236822391,500.70506645780523,676.7792159480808,351.5439429928741
01-07-2020,498.669743441371,665.7720581016831,548.1004183824306,522.7618794402151,406.12294492752955,856.3696583586735,1438.3579786976195,485.1594094222771,241.05886596283605,1097.9557187244047,516.0818714062143,684.1859449192782,365.4023248631451,493.3907022100044,255.82911367561624,550.6795981795982,986.1736388621725,1000.7890635480857,1718.5075729853063,277.2927329986574,285.3539596658863,364.76331127156817,300.48281045751634,774.8187578965059,1314.359158469598,282.7278086215352,325.34561451665803,329.2795528661051,464.95345475083377,371.2348467561101,343.94839662337665,418.69450134832215,388.3489413269448,342.7646796303721,669.6050036564043,1274.6101372268197,1139.8041957808493,1540.692699086177,656.7906498507253,519.0850015570991,679.570821667391,342.26961843052555
01-08-2020,453.54963324476694,659.9552300230897,536.6738057999768,562.9813134270102,407.52781831133603,870.961761054971,1657.4767841166579,473.10160768240064,239.5322284438482,1013.4104481450044,508.9601421691368,692.5372560160031,346.0282708121192,483.07963058903056,239.5411733278183,514.2878117090319,1014.0167339498769,1034.3992818325519,1656.0514640496438,259.48880041677825,345.41641257485406,374.8734764014801,291.0825358851675,810.9878492548163,1371.8427257591175,274.2937342702953,326.6543732991925,315.12086588986074,463.68543629573037,360.51268890659264,342.0483747936076,397.9976934677342,401.62512080541876,342.88958673368285,660.5911330049262,1275.996350833498,1080.46629043664,1590.9210278535993,654.0859245195304,518.2319986856841,701.114506408624,345.2084059993024
01-09-2020,510.74309858194533,671.1713339191544,520.3856663182628,581.680281167322,409.736229109466,864.7548420159516,1671.620296375612,449.8285216452292,249.9548475020275,1058.6518547504813,546.6939770832205,882.5024649027846,368.7463159445918,507.46106774244925,230.87598270659706,583.9321413569475,1021.5161260800044,1130.531025409497,1707.6095454515378,216.91919191919192,393.4645311838,375.6564941511655,304.2105263157895,820.4650220578255,1455.4585108879594,284.49325308898244,325.3570133195693,331.630078139329,450.77264974021546,353.4574299011079,353.82372711117233,404.72053097646744,397.46223734015257,352.080671385397,652.4063316100837,1247.5083360020255,1140.6339286321322,1434.925709676516,639.2069024908006,518.047327944195,729.5188006287026,350.33365109628215
01-10-2020,499.04202707895035,652.0998632193384,552.1813725896998,601.7340694233255,406.50907668438157,866.0862547608394,1793.7813392325575,464.4715309755836,253.94362687278735,1032.8459497323706,569.1113332072753,1018.7630929984696,361.8546101436284,520.0944470516399,221.94444444444446,567.1653927467881,1051.2930997987219,1139.980172120137,1555.9000727640112,258.32984220080994,282.56212257457327,383.966140091874,331.91643323996266,850.6905464814206,1534.500206294472,294.79553543674575,328.54375666982696,340.5080181062324,468.5287895762204,344.6569861837603,359.7709341875383,400.9062631815322,402.1200481147968,370.1327331094091,607.2234195402299,1314.1481562534193,1067.1520536514493,1383.4617486934228,626.0639044126793,499.71685776421094,768.9287450802361,370.67038353803053
01-11-2020,490.0128476716478,658.7487496917864,563.3269564442346,595.8468972287019,378.6557719100588,889.6591434524397,1594.857043355332,465.55043802505816,288.1003920587254,1092.6266152590676,533.5988959907723,970.0903313339046,377.86306042884996,526.1713928173283,235.81649445309708,549.037876835739,1026.4757302176943,1135.3388713606773,2024.9404047637279,239.16463987028501,320.34245364720226,370.4379848007736,328.95833333333337,819.8972506657232,1469.4248479923392,301.2383744034043,330.6455397747458,336.4347620378322,473.7641630116959,362.9038958760169,360.17641234008,421.92353610279997,400.62735962723207,358.31932226259534,621.2165261785716,1347.1335393913776,1086.4593606660942,1379.7102999094343,658.5394421387753,523.1911569807219,781.7592853538341,373.41101694915255
01-12-2020,515.2359383831857,658.871737798883,551.766014754488,584.4813248745252,385.82996766603264,872.1550765123797,1481.4962199818558,466.8794351207756,302.3132872822462,1107.1568589275491,529.9073655169966,804.8528678043245,395.83333333333326,521.729841614985,248.8519519366465,528.6022318659058,1031.3335064592957,1115.1337662211042,2127.5919194118583,240.0103294379959,331.75556244253517,400.3987191197283,315.6755578800558,792.4651408259143,1431.5589018962692,297.0128069938006,340.818765748952,335.5330001688731,465.20043211564933,362.76251573822884,357.47065936917636,405.0409374523054,399.2840873060909,372.13980463980465,621.6016418022393,1344.5056343843244,1134.860205311938,1307.5827897492202,662.8126637888142,524.2504977357243,804.5514563316278,369.4888565891473
01-01-2021,524.8144805163582,638.5435162097702,548.7211450626364,575.0869888553711,370.4695943068791,902.3118253845809,1320.7754655849656,455.060397554562,300.72754313666303,1107.7125528296547,566.3672618331947,583.1986950896145,409.26477072310405,512.1593702131057,261.6725095234749,504.08307409598206,1084.5758631239614,1069.4208174313385,2124.4454895036147,273.2030194402441,331.01800467958697,407.58602650000387,306.3541666666667,853.8914479458807,1383.751334143153,279.78566048253185,339.57256138310885,331.71976434387784,464.84442168942167,393.2609851844462,358.81552428908446,410.09084356426837,411.1840459686058,370.33582796020136,632.1555699851749,1368.9816366759896,1137.7348110043956,1287.7892646800917,661.5465273274355,514.1545370526427,759.093124089814,367.2898965948758
01-02-2021,526.7387269704277,662.1180259133898,560.1301571772185,566.82528056131,431.8086249232658,881.1511416400454,1350.6447346154016,464.3337853145111,292.6272980373208,1097.808612072131,573.8967578432872,797.3407369375988,420.03059443362326,507.7755803362037,261.1049435176844,512.184838219682,1060.2478796289206,1082.9253068101796,1900.2702349664053,269.34884721511065,307.6579626390999,411.0585702207352,313.5155952380952,911.4419117283599,1318.1953200041278,277.8489260941861,326.57501498254305,340.71781433799157,451.77597570814476,399.68745380208475,361.2392721502732,410.6212368925573,413.5933907758975,371.73014891583244,635.7357537023481,1288.7247692451645,1120.3482498463022,1287.8691067974441,659.1207182017545,510.97637326246,715.8744393114262,363.4624581539933
01-03-2021,445.6494871516816,650.6443664324804,565.056381574404,554.1751929266712,430.63869854775635,953.0287183564166,1318.0823906781145,476.52870885412347,290.5409681216035,1069.774789669667,558.3506757443927,809.6774193548388,403.2672143280696,504.22725417916547,252.19829256425206,525.9641635033896,1065.2733081169904,1087.6450717100493,1802.2692662636916,288.2590607468058,300.08449107901197,397.76449588764007,311.7830962721738,915.8401733034486,1308.5979092836924,323.6557188189062,324.225907767449,344.5984969214237,453.0063934312666,442.45101806526736,355.1760656954614,429.5957199776985,413.2952746568389,365.5336043401644,658.7007705479452,1272.8877991661684,1091.3056641357557,1264.2273365495987,613.8987198617431,494.88478370709163,748.4363809900057,369.6784420289855
01-04-2021,424.17221078531196,649.9351135065499,578.5408458930468,563.1565747508922,421.1437739164195,970.2379759863331,1381.4201587628204,469.0609905086722,291.62374561074625,1073.6129790212124,553.484120861601,798.7424940650747,367.5754975383121,510.8165026450648,244.91415915596244,531.5311768948561,1001.0375964716957,1088.6666666666665,1823.734149952166,302.86112967358173,300.1227094099132,376.4426932064034,312.27119047619044,801.8826600642448,1357.5186752660363,327.6659746889424,330.91162945699847,329.98545232478074,451.71396108436227,443.4094200900351,354.25714683279733,437.57476623079157,429.60515434837765,351.4110608504388,634.7175197905608,1345.3759263191112,1094.2714878266052,1259.714627045968,610.7231847062263,469.13230792008005,788.3938672887617,368.71508379888274
01-05-2021,429.8800544668415,694.3623139759954,557.3923790869608,583.0794726719683,419.18229605613067,886.7154618946206,1374.9000973287418,458.78788132123805,305.016648178567,1088.0575860044187,606.8784429540231,772.108002763422,387.36726013857464,491.8091299994827,231.14104030501093,531.0534494376456,1046.2834668536232,1108.9970231342834,2019.4640488921616,297.84126461220177,308.92119709206867,396.6381233937138,328.0882352941177,807.8179095622535,1387.0948369602816,312.98738377761333,339.2597197269807,330.36964099439365,452.1611472458145,459.1357310243062,355.7941135537666,442.18258910336044,389.9717013410425,355.56285226562517,606.2374814240486,1349.1542376765242,1097.7059891565355,1254.0173557543021,615.2190388638237,452.48148420130275,797.3454649943429,369.0445681091504
01-06-2021,492.6241292537154,718.8395697915474,549.4176814671574,612.3567495310299,441.56377212794735,900.4819609448899,1563.1462159953787,461.1755856944053,288.2602382614434,1114.737588175755,651.9711091411103,772.3338174744504,375.572746459695,515.7036608147002,251.04160738553517,528.2499280855626,1032.847645969691,1181.699440891136,2021.1379234158824,285.054012345679,315.41300585695507,396.9340721467839,342.47443768625226,827.8931318519066,1414.8268439973303,281.61408897592327,353.1697957515066,337.87136381560214,452.70742258874344,438.14661835518666,371.79270143258725,445.77053106189163,395.93855540953,362.6922372409286,589.2979972970645,1383.6422688631637,1147.268593714014,1294.4858045437823,627.4305631981779,467.9018168737446,814.5752352583594,366.111298340214
01-07-2021,509.7900733903788,731.7796322083392,539.2511487650586,661.9792434065314,450.30575361457716,982.2800686746992,1492.0741049674732,488.8563018330171,306.73677188447203,1130.2596489546377,662.6632207462272,785.1477484580448,356.67824074074076,523.2365435897799,266.79735448369223,522.8688373632507,1068.778504025647,1202.3389760391296,2028.2207485385286,292.3997493734336,330.6412963826631,407.66948068079466,345.16843971631204,854.8168191982423,1450.8137557609134,282.127074461197,346.74775209120367,361.33109636498966,457.1354852827957,394.2007611405618,374.6232959644578,430.64529706774465,411.8885415166246,380.7306039059916,611.6058677782896,1375.742512852942,1164.022653293348,1332.5366450951637,651.8339208272689,511.59747567734905,845.7898310376737,369.45266272189355
01-08-2021,520.4170652489742,691.8216835915716,547.7193700817049,659.5686155447793,425.7506503569128,1037.1375590810087,1483.540905936953,503.63878852034617,278.58528860233895,1126.30058344389,693.6499355868165,828.1275472799598,356.5372059409888,557.0007578648217,275.02216289287065,528.1724476743365,1072.2521268816624,1183.7021774521777,1915.6027741351757,318.4182204246402,331.067128584698,398.4321414438152,327.7894736842105,838.631791067826,1426.61158833251,294.6346599970537,345.7384488221821,371.5317645361228,486.8992819868639,399.71376787309555,381.93448233032694,437.04037568695367,416.5423448227033,379.5889383485034,648.125,1453.9475184712353,1158.9564229382452,1369.7860314607478,651.1277818359362,534.4651547251947,834.4616237516939,371.30434971098265
01-09-2021,510.1434111769784,699.7871210901194,555.7347341336526,614.3728787420889,419.0060377190339,1037.1612457890315,1448.9282486170907,491.6813225469706,282.08259517806954,1132.240560409024,692.4208598172568,827.9119384972258,369.9884480114678,557.9669542727312,270.1641925326136,523.6885434453908,1067.767423806026,1187.1019547367703,1850.632770721588,293.8743019107142,302.8862192774971,401.9968994914805,331.22002923976606,840.6899312206154,1399.4597050026703,328.28008662188216,337.518372890134,374.8391244985177,498.28883556138794,418.56197966551014,385.80659713646185,455.53713331064523,409.018444796899,383.49889339701934,685.3070175438597,1475.9986812834459,1139.9579303456228,1356.7231684115225,626.8587812923586,536.2114147683568,865.3814019629975,386.55462184873954
01-10-2021,510.2296693367084,705.0412586118815,550.6566739386931,614.7160241083527,403.15001721497555,1043.6549258812363,1488.3405957668165,492.27202748423696,254.0736857548757,1143.672290946895,702.4331911214759,827.9119384972258,386.74680114897507,570.7548018932479,271.5586103729269,558.8633508812774,1057.7614064808736,1187.7684543450123,1826.4718642306095,299.99106472119297,304.36312626127005,413.3697721093675,332.50718390804593,828.6249834862816,1363.0161529711077,324.3961873660928,347.00142948140365,369.00609337049053,480.91783655454617,432.28347000184993,388.1595583247314,463.65302714789215,405.88916941605765,384.91102995690943,678.0761596617637,1527.6170322311384,1132.028370786376,1412.1951610711972,612.507333997856,514.016713782713,819.2305095089309,379.96545768566494
01-11-2021,520.6622358940779,705.1411330742507,554.0295731469187,606.6726983316929,416.4733266900449,1047.7219251676522,1539.7690487541324,490.93895463099324,252.65184699325937,1154.3440561729217,683.3844437435991,800.8159025185719,392.29887752166496,560.2462096852616,266.0789671356692,549.3062006118536,1037.8918776090034,1207.5884339086208,1899.9986589216605,319.33991603717527,285.85151246170983,448.17717875242306,326.2176537675004,832.1480481902227,1447.487830418302,324.722050208016,341.66831806034975,376.6860461058538,498.71253224443774,431.9598009805487,391.36431425215955,458.5229469860919,427.69554136992406,388.3207414671945,686.8082170780316,1538.735337038822,1115.3049012699234,1446.3226148363756,623.3663907484399,506.41503452691666,839.2459785870692,384.7778355833414
01-12-2021,558.9698628278359,705.4990952389137,549.8150640349025,592.0730979939027,412.2812841871829,1050.3779249412364,1553.8562713707597,505.3991119696375,273.02725328197374,1175.3365995325357,682.8628503248275,771.0043410306928,411.18077324973876,565.38924288483,264.5729864034567,589.1315784895888,1059.808810171342,1226.8263272379818,1946.7498026234541,315.8656650654164,348.1970244969098,473.6880931573206,336.2788674470105,892.125694247449,1426.1626525118959,325.68311040839257,370.1026052279478,367.5102428962851,494.762190767152,444.90467148951103,392.8345774500303,452.81765319580865,438.4065341696899,383.69595595791856,638.774192084412,1575.6803302467586,1152.806985265239,1470.5064135486177,618.0552267840019,483.01002552530315,815.786841736524,376.12428454619794
01-01-2022,541.4785051559471,700.5006854072764,562.8170903954802,591.3353465575731,441.13120257616646,1001.2214281805788,1518.2559598105938,525.299314110498,288.7082831122573,1188.1963323617647,633.1311323499045,938.498882090681,410.4789108303795,585.7213233945572,252.0010397060588,594.4881983083719,1046.760438137127,1206.3325563325564,1968.4482737126261,322.19471628431046,320.6850466576642,429.5533923906049,343.25891223803706,902.9007079759606,1461.6085786064891,359.67915727316364,366.4171246232163,368.77523554240764,491.3838198264644,415.9445598558842,393.5207578114456,434.71861107665654,440.0883041926767,373.29499821871786,621.4130809733008,1557.070750220074,1161.7213288027426,1448.5790220359231,635.5008244395631,500.94218334314326,790.7106686483481,388.9830508474576
01-02-2022,512.7694917948057,743.6541364352976,548.3696219715956,580.2633311861618,427.8042489114067,948.5808381702226,1538.5344227153462,527.8839126388672,280.92959323368683,1172.7952446613704,636.9969615979143,801.4448541688469,420.35972828052036,610.128878410638,259.90891337399995,589.5344694587768,1097.712009632572,1216.9555066192706,2000.1439274265585,286.2585316560665,377.948826624935,406.3946307390495,357.5010139026733,876.0797189660268,1437.735399487753,353.894151693823,347.4134788610218,364.1139809440769,487.0063131602054,392.1192399097668,397.11740450579657,452.0403197423887,427.7911038786049,370.9259259259259,643.9748579844309,1612.238110677389,1187.7205961926866,1480.4326986942115,610.2171601583882,492.5561802122227,827.512418709724,402.2633744855967
01-03-2022,510.74968008930273,773.864746579581,551.7138692075577,603.7441316817883,426.5422077922077,883.7146245748635,1632.1169444421955,542.5991916341976,268.5333304848289,1238.9987209245687,609.3020362820503,774.1057517138886,426.998151998152,605.9582499401939,281.7230154534719,540.5202821869489,1059.8400282289679,1205.1636110554534,1961.0371784608105,272.6500524494581,360.59581445405183,414.08483270524874,334.78097852767286,870.214103678507,1466.2551970793704,340.16007735359943,347.8393133323593,355.5389795115077,475.8339166966416,399.4061533718634,404.93576461407076,437.7498658746634,432.11314209248167,365.9225060950016,677.8231195112638,1705.1127819548874,1163.4942012336285,1444.3449280132431,634.5925580045906,493.97504196726146,795.3799273120918,413.83989145183176
01-04-2022,524.1658765200448,777.3695153359203,554.2301280781674,617.4369956887007,433.306387126001,961.0268718564103,1671.891692395329,512.4055446788406,271.5496739778878,1236.3377444966468,639.8883800586698,887.1895946642717,450.4762830482115,582.6741881720853,282.20253012068383,557.2845566313626,1096.8883027873314,1231.4768859897904,1897.7076867523222,248.76973844814867,364.95108777218866,435.1157600722611,342.93832842415316,873.137213569377,1472.8033184051947,317.7948754436122,345.09275619056734,359.99252418331463,475.7071667375708,411.0715411234966,402.77277961605716,436.8016764320536,424.48221581777744,370.4351631995296,664.4339090304509,1839.1924788856131,1187.1807676228107,1408.4233286769836,628.0223336554416,514.7148376038683,756.837302966003,424.38271604938274
01-05-2022,535.0545631398016,776.8938659334557,574.9740767814599,634.4702205373608,454.1127031100679,946.588258203767,1626.673339027111,495.09837272316275,280.8988459752727,1280.52465236592,658.0200761834526,897.1090901627979,514.2149052119199,580.7432388843935,284.12661109655477,561.5143992347014,1111.0092259728162,1268.0616418182142,1946.5855504468625,290.1107063886914,327.26030548398967,444.1709909189601,318.59432234432234,870.9285757265206,1425.471806834886,328.0800868026011,365.18077454650773,370.23520820948715,471.83114281961804,457.1157744937095,414.1960200087209,430.9959087413054,430.7627424053314,377.63937686612826,692.5782031841914,1769.514819597537,1341.4040296456467,1407.486352514231,610.4102905818281,524.9673105273789,806.962101252052,428.8779889638258
01-06-2022,506.53049836795543,800.3963134211019,589.3140618737156,635.4849188611657,463.28394054739897,1006.0486877468252,1585.9099447920707,494.68527784762387,289.50692472162683,1302.3174864228433,708.0521051441513,961.6439272338149,496.25241835638144,591.7768077383332,285.1680345966765,571.132770432041,1143.806368797628,1273.5764196693956,1917.0357420357423,301.92616746672,307.5981435035901,450.74172746943947,347.5420168067227,846.3254561005502,1384.1383795104837,347.9268983625129,363.21503248042774,383.7617167279245,496.1050922185994,438.3265721286109,419.62078779739596,457.2714168607518,428.2358273954966,413.8841483049523,718.5142587488283,1713.7453412201266,1269.7218477650292,1437.5133646118215,637.3383329733853,535.2979164155474,787.057040579518,448.2323232323232
01-07-2022,514.7953096129962,789.008411746559,604.589754304897,641.8865775426043,463.826231433791,994.897568533389,1549.4870215147566,489.995234204793,278.008208923781,1288.1907224757479,710.0660049373284,948.8995304212694,452.1700598869676,601.7605255742732,289.1505072685366,564.136969989188,1142.0907303342865,1308.678955453149,1984.7886256585305,272.00800132106747,298.43758886053024,431.29056864145934,344.58116883116884,862.7769562218419,1387.4303967176622,328.42192627891797,365.02650557424136,393.1891745570991,482.11670575203595,451.4143210589177,428.78605016142683,464.3940077548189,424.7497823898223,411.6840115332099,702.2894549996961,1644.0327432978902,1243.4567583924086,1449.602625600563,656.3355043013689,561.8072419513431,800.5432766149711,445.49266247379455
01-08-2022,560.1618445940941,805.7743666464282,594.3069170327459,646.7230374009944,442.48462715930486,1013.7730460878514,1596.960435240514,492.42955933371627,278.1379377696433,1269.1196815997816,705.0402963310138,947.9171502256609,392.743180104393,563.2388935750631,289.2602197788404,548.0829506262032,1137.6747111905972,1316.8444300797241,2021.2387353593774,283.4683373839252,368.3791299613945,431.790703538169,336.463133640553,876.7397393808781,1396.2872351737938,300.0239770176804,341.56039343650895,384.9436338511859,502.48644786744154,434.3596872065371,424.6158608680018,473.3968865585484,444.5510431873813,415.3138586310265,693.9816881844453,1679.669544091739,1162.584441535954,1478.8453892088867,647.0017341476171,562.1024794283481,891.15783495715,432.03842940685047
01-09-2022,562.7470667458936,817.8235107714667,588.1819669988203,646.6659850794601,411.79221789246407,937.3915591004994,1604.3319604946353,477.51474820637856,302.9183239522941,1233.6920473755833,678.3995903662028,896.8415032679738,403.9717152662162,552.1575837128687,283.5211803178949,546.909767649218,1149.808661008774,1322.7477957673486,2103.2283751358896,281.5336159226544,344.70704758276634,425.1896879888509,335.76555023923447,870.9215741841781,1386.9429576890334,312.22720917805293,345.19055286863517,373.2462054527734,494.9105037404456,423.3992229464765,417.4810328958896,476.72239987417197,443.55237238838095,400.9061653116532,661.1586059962774,1699.736061752911,1163.1451505376951,1465.3684665762657,658.1715321742694,556.7685706006112,953.7915719840297,422.2011385199241
01-10-2022,521.1142006751495,827.5420575422953,569.5002269672165,611.0297062719263,409.47305350930293,841.0385255134705,1635.7789026307253,484.6812712596597,312.9666539826574,1227.522245941235,682.9467119080872,896.3450018044028,410.4568641194985,549.7519044970766,268.14975957362964,575.8042532138614,1129.5461847527524,1340.593624502087,2013.2070044329118,335.3763948185118,384.1152099794295,424.70513248957894,319.82575757575756,845.9012786403654,1421.3867649581582,333.1423613684037,343.4607795326995,369.91231159316266,498.9489204040699,410.88055754529506,421.10142955489107,469.7333695931966,451.72985124292813,398.1763220703395,652.8204500830002,1670.6480000321224,1149.5508255455993,1462.3016482813982,645.4809595896666,537.945418760154,979.7654000409833,416.92323481116586
01-11-2022,472.19314310567626,724.8927458755912,579.2904202279202,615.2276045589774,402.80902705334694,858.9391229067293,1590.32699056008,467.79401275740156,293.68233851467033,1231.315756014555,696.1066184897891,833.6134539379864,402.010388325795,557.7234885334362,263.75314345297033,570.559973828933,1095.6427278409942,1377.8205345098013,1959.0148320748774,297.3961065454334,324.58757391452826,421.0972632885822,331.63859575066834,821.887750562976,1428.8990468906554,343.68750655251944,341.5542929628268,381.11026554368624,498.5686603902137,408.47427563841984,420.7817546157964,468.63484837413716,417.84550288969393,393.12762913271814,629.5833333333333,1586.254963187308,1271.615704721222,1416.4118473509732,624.7211593720189,481.1395596860713,824.0087210962505,429.8881261123824
01-12-2022,492.2329915783789,691.8869839725056,591.3970481327727,648.5136372642785,406.84322777035504,848.2219573688282,1606.810811006466,478.0520866336512,276.4696596619455,1236.5540829002098,707.0054180158573,821.2639925484923,372.52037752037756,531.8154342902498,266.72797588001464,564.0055034707818,1122.6833300757014,1453.0860996045917,1925.8478312284115,314.4935262270015,317.52457843439555,440.98883966301696,336.3221240390521,794.8715344240123,1529.0996205787778,333.2823417672814,348.7411258824186,372.18090175407247,487.20484436211984,386.5653272264027,419.27335268674926,472.0451579307069,420.52560061358196,383.41115836305806,632.3064114534702,1557.6782269939624,1408.3657729453178,1439.648148970821,617.6652209014799,499.30016686191215,839.7631863965553,429.8245614035088
01-01-2023,488.80685934498047,654.9576250926204,565.1154666391757,634.3933974476593,395.888641667351,900.8424933591914,1635.5118051124407,472.7884830608328,269.6388868896117,1228.13878809584,671.4387278000789,849.8312757201646,405.9738955823293,510.2583821847962,256.082192519476,533.6479424478952,1058.252620410387,1455.4765722296868,1920.8846410643716,300.55378557101375,299.2059240657639,422.344858941924,352.5811820100665,767.9059946184025,1513.7839903042016,324.28618163592023,345.36381581743643,356.1317395914569,481.6929101432437,407.89899039854936,401.0833035917868,481.82242872055826,403.13613926895056,373.34290827516537,618.7579610033314,1521.0977126052464,1447.2678073357376,1446.0685574267113,634.5713716784065,513.2364668278072,736.545407636739,431.9654427645788
01-02-2023,474.1638972664787,677.8393676407646,574.0061581698671,641.576438429537,391.8316607252859,957.6017200048806,1627.508235691859,477.8995286781743,235.1608491379222,1214.6259321188224,647.6041083088044,914.7373030980166,398.75228937728946,504.7780228729828,262.53858147789464,515.2557891657751,1063.543551949434,1400.2313266180868,1871.219701550258,305.1434235305778,272.7927362133051,418.77749936391706,353.3102253032929,728.9598109337809,1526.4869483626585,304.8145700401946,345.0244243171955,346.19114915672554,480.57047632123147,396.6208149071048,408.23711427123254,458.35765648583134,410.0583938603217,376.30564850668674,623.5445024796877,1469.4107542218399,1337.180964936239,1405.0043579424946,640.704630497085,537.2768670377619,730.456284029357,410.55555555555554
